fpr,tpr,threshold
5.256222547584187277e-01,9.494382022471909988e-01,8.723814487457275391e-01
5.256222547584187277e-01,9.505617977528090234e-01,8.719208240509033203e-01
5.270863836017569692e-01,9.505617977528090234e-01,8.716425895690917969e-01
5.270863836017569692e-01,9.528089887640449618e-01,8.711950182914733887e-01
5.314787701317715829e-01,9.528089887640449618e-01,8.698616623878479004e-01
5.314787701317715829e-01,9.539325842696628754e-01,8.698474764823913574e-01
5.329428989751098245e-01,9.539325842696628754e-01,8.698387145996093750e-01
5.329428989751098245e-01,9.561797752808989248e-01,8.693512082099914551e-01
5.358711566617861966e-01,9.561797752808989248e-01,8.686122894287109375e-01
5.358711566617861966e-01,9.573033707865168385e-01,8.683246970176696777e-01
5.373352855051244381e-01,9.573033707865168385e-01,8.680002689361572266e-01
5.373352855051244381e-01,9.584269662921348631e-01,8.678417205810546875e-01
5.402635431918009212e-01,9.584269662921348631e-01,8.675726652145385742e-01
5.402635431918009212e-01,9.606741573033708015e-01,8.671342730522155762e-01
5.461200585651537764e-01,9.606741573033708015e-01,8.657597899436950684e-01
5.461200585651537764e-01,9.617977528089887151e-01,8.652096390724182129e-01
5.563689604685212453e-01,9.617977528089887151e-01,8.621525168418884277e-01
5.563689604685212453e-01,9.640449438202247645e-01,8.615479469299316406e-01
5.622254758418741005e-01,9.640449438202247645e-01,8.609619140625000000e-01
5.622254758418741005e-01,9.651685393258426782e-01,8.608455657958984375e-01
5.754026354319180525e-01,9.651685393258426782e-01,8.556947708129882812e-01
5.754026354319180525e-01,9.662921348314607028e-01,8.551670312881469727e-01
5.841874084919472798e-01,9.662921348314607028e-01,8.509286642074584961e-01
5.841874084919472798e-01,9.674157303370786165e-01,8.502008914947509766e-01
5.871156661786237629e-01,9.674157303370786165e-01,8.483403325080871582e-01
5.871156661786237629e-01,9.685393258426966412e-01,8.475286364555358887e-01
5.900439238653001350e-01,9.685393258426966412e-01,8.460521697998046875e-01
5.900439238653001350e-01,9.696629213483145548e-01,8.447135090827941895e-01
6.061493411420204591e-01,9.696629213483145548e-01,8.379608988761901855e-01
6.061493411420204591e-01,9.707865168539325795e-01,8.373745083808898926e-01
6.134699853587115559e-01,9.707865168539325795e-01,8.338620066642761230e-01
6.134699853587115559e-01,9.719101123595506042e-01,8.331278562545776367e-01
6.163982430453880390e-01,9.719101123595506042e-01,8.294771909713745117e-01
6.163982430453880390e-01,9.730337078651685179e-01,8.290565013885498047e-01
6.251830161054172663e-01,9.730337078651685179e-01,8.255974054336547852e-01
6.251830161054172663e-01,9.752808988764044562e-01,8.241401910781860352e-01
6.325036603221083631e-01,9.752808988764044562e-01,8.216927051544189453e-01
6.325036603221083631e-01,9.764044943820224809e-01,8.206654191017150879e-01
6.354319180087847352e-01,9.764044943820224809e-01,8.204180598258972168e-01
6.354319180087847352e-01,9.775280898876403946e-01,8.203379511833190918e-01
6.456808199121523151e-01,9.775280898876403946e-01,8.173447251319885254e-01
6.456808199121523151e-01,9.786516853932584192e-01,8.171459436416625977e-01
6.647144948755490113e-01,9.786516853932584192e-01,8.080446720123291016e-01
6.647144948755490113e-01,9.797752808988764439e-01,8.079255223274230957e-01
6.661786237188872528e-01,9.797752808988764439e-01,8.063653707504272461e-01
6.661786237188872528e-01,9.808988764044943576e-01,8.051236271858215332e-01
6.676427525622254944e-01,9.808988764044943576e-01,8.038464784622192383e-01
6.676427525622254944e-01,9.831460674157302959e-01,8.022958040237426758e-01
6.691068814055637359e-01,9.831460674157302959e-01,8.013948798179626465e-01
6.691068814055637359e-01,9.842696629213483206e-01,8.006902337074279785e-01
6.734992679355783496e-01,9.842696629213483206e-01,7.989513278007507324e-01
6.734992679355783496e-01,9.853932584269663453e-01,7.968431711196899414e-01
6.896046852122986737e-01,9.853932584269663453e-01,7.821649909019470215e-01
6.896046852122986737e-01,9.865168539325842589e-01,7.807930707931518555e-01
7.144948755490483361e-01,9.865168539325842589e-01,7.628455758094787598e-01
7.144948755490483361e-01,9.876404494382022836e-01,7.603929042816162109e-01
7.188872620790629497e-01,9.876404494382022836e-01,7.460629343986511230e-01
7.188872620790629497e-01,9.887640449438201973e-01,7.453881502151489258e-01
7.232796486090775634e-01,9.887640449438201973e-01,7.393239140510559082e-01
7.232796486090775634e-01,9.910112359550561356e-01,7.372695803642272949e-01
7.320644216691069017e-01,9.910112359550561356e-01,7.214437723159790039e-01
7.320644216691069017e-01,9.921348314606741603e-01,7.187463045120239258e-01
7.774524158125915019e-01,9.921348314606741603e-01,3.572546839714050293e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
