fpr,tpr,threshold
5.139092240117130173e-01,9.483146067415730851e-01,8.811953067779541016e-01
5.153733528550512588e-01,9.483146067415730851e-01,8.808319568634033203e-01
5.153733528550512588e-01,9.494382022471909988e-01,8.806738853454589844e-01
5.168374816983895004e-01,9.494382022471909988e-01,8.806369304656982422e-01
5.168374816983895004e-01,9.505617977528090234e-01,8.806045055389404297e-01
5.256222547584187277e-01,9.505617977528090234e-01,8.773766756057739258e-01
5.256222547584187277e-01,9.516853932584269371e-01,8.772476315498352051e-01
5.285505124450952108e-01,9.516853932584269371e-01,8.767173290252685547e-01
5.285505124450952108e-01,9.528089887640449618e-01,8.766685128211975098e-01
5.314787701317715829e-01,9.528089887640449618e-01,8.754183053970336914e-01
5.314787701317715829e-01,9.539325842696628754e-01,8.753217458724975586e-01
5.329428989751098245e-01,9.539325842696628754e-01,8.748305439949035645e-01
5.329428989751098245e-01,9.550561797752809001e-01,8.747030496597290039e-01
5.402635431918009212e-01,9.550561797752809001e-01,8.703575134277343750e-01
5.402635431918009212e-01,9.561797752808989248e-01,8.703427910804748535e-01
5.475841874084919070e-01,9.561797752808989248e-01,8.683121204376220703e-01
5.475841874084919070e-01,9.573033707865168385e-01,8.678541183471679688e-01
5.505124450951683901e-01,9.573033707865168385e-01,8.666645288467407227e-01
5.505124450951683901e-01,9.595505617977527768e-01,8.664038181304931641e-01
5.519765739385066317e-01,9.595505617977527768e-01,8.662784695625305176e-01
5.519765739385066317e-01,9.606741573033708015e-01,8.658015131950378418e-01
5.563689604685212453e-01,9.606741573033708015e-01,8.618352413177490234e-01
5.563689604685212453e-01,9.617977528089887151e-01,8.614432215690612793e-01
5.622254758418741005e-01,9.617977528089887151e-01,8.607039451599121094e-01
5.622254758418741005e-01,9.629213483146067398e-01,8.605756163597106934e-01
5.666178623718887142e-01,9.629213483146067398e-01,8.598679304122924805e-01
5.666178623718887142e-01,9.640449438202247645e-01,8.595614433288574219e-01
5.680819912152269557e-01,9.640449438202247645e-01,8.595038652420043945e-01
5.680819912152269557e-01,9.651685393258426782e-01,8.593923449516296387e-01
5.710102489019033278e-01,9.651685393258426782e-01,8.584867119789123535e-01
5.710102489019033278e-01,9.662921348314607028e-01,8.583266139030456543e-01
5.885797950219618935e-01,9.662921348314607028e-01,8.539682626724243164e-01
5.885797950219618935e-01,9.674157303370786165e-01,8.534585237503051758e-01
5.944363103953147487e-01,9.674157303370786165e-01,8.509339094161987305e-01
5.944363103953147487e-01,9.685393258426966412e-01,8.507099151611328125e-01
6.076134699853587007e-01,9.685393258426966412e-01,8.463876247406005859e-01
6.076134699853587007e-01,9.696629213483145548e-01,8.448718190193176270e-01
6.090775988286969422e-01,9.696629213483145548e-01,8.441838026046752930e-01
6.090775988286969422e-01,9.707865168539325795e-01,8.431268930435180664e-01
6.222547584187408942e-01,9.707865168539325795e-01,8.389217853546142578e-01
6.222547584187408942e-01,9.719101123595506042e-01,8.388339877128601074e-01
6.237188872620790248e-01,9.719101123595506042e-01,8.386044502258300781e-01
6.237188872620790248e-01,9.730337078651685179e-01,8.375322818756103516e-01
6.251830161054172663e-01,9.730337078651685179e-01,8.371330499649047852e-01
6.251830161054172663e-01,9.741573033707865426e-01,8.360043168067932129e-01
6.310395314787701215e-01,9.741573033707865426e-01,8.333691358566284180e-01
6.310395314787701215e-01,9.752808988764044562e-01,8.328338861465454102e-01
6.339677891654466046e-01,9.752808988764044562e-01,8.274142742156982422e-01
6.339677891654466046e-01,9.764044943820224809e-01,8.271964192390441895e-01
6.456808199121523151e-01,9.764044943820224809e-01,8.240475058555603027e-01
6.456808199121523151e-01,9.775280898876403946e-01,8.238736391067504883e-01
6.500732064421669287e-01,9.775280898876403946e-01,8.214669823646545410e-01
6.500732064421669287e-01,9.786516853932584192e-01,8.210675120353698730e-01
6.544655929721815424e-01,9.786516853932584192e-01,8.182865977287292480e-01
6.544655929721815424e-01,9.797752808988764439e-01,8.182822465896606445e-01
6.603221083455343976e-01,9.797752808988764439e-01,8.146930336952209473e-01
6.603221083455343976e-01,9.820224719101123823e-01,8.128685355186462402e-01
6.632503660322108807e-01,9.820224719101123823e-01,8.113855719566345215e-01
6.632503660322108807e-01,9.831460674157302959e-01,8.113307952880859375e-01
6.676427525622254944e-01,9.831460674157302959e-01,8.074744343757629395e-01
6.676427525622254944e-01,9.842696629213483206e-01,8.070494532585144043e-01
6.764275256222547217e-01,9.842696629213483206e-01,8.011429309844970703e-01
6.764275256222547217e-01,9.853932584269663453e-01,8.011037707328796387e-01
6.910688140556369152e-01,9.853932584269663453e-01,7.968851923942565918e-01
6.910688140556369152e-01,9.865168539325842589e-01,7.959248423576354980e-01
7.013177159590043841e-01,9.865168539325842589e-01,7.876715660095214844e-01
7.013177159590043841e-01,9.876404494382022836e-01,7.875647544860839844e-01
7.144948755490483361e-01,9.876404494382022836e-01,7.720696330070495605e-01
7.144948755490483361e-01,9.887640449438201973e-01,7.711927890777587891e-01
7.247437774524158050e-01,9.887640449438201973e-01,7.507067918777465820e-01
7.247437774524158050e-01,9.898876404494382220e-01,7.404873371124267578e-01
7.306002928257686602e-01,9.898876404494382220e-01,7.339664697647094727e-01
7.306002928257686602e-01,9.910112359550561356e-01,7.334771156311035156e-01
7.349926793557832738e-01,9.910112359550561356e-01,7.302657961845397949e-01
7.349926793557832738e-01,9.921348314606741603e-01,7.272071838378906250e-01
7.774524158125915019e-01,9.921348314606741603e-01,3.604336380958557129e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
